STU_ID,X4INCOMECAT,X4RFDGMJSTEM,X4OCCFBSTEM1,S4JOBSAT2,X5STEM3ERN,X1TXMQUINT,X1MTHINT,X1SCIINT,X1MTHUTI,X1SCIUTI,X1MTHEFF,X1SCIEFF,X1MTHID,X1SCIID,S1FAVSUBJ,X2TXMQUINT,S2MUSELIFE,S2MUSECLG,X1DADEDU,X1MOMEDU,S2EDUASP,X3TAGPA12,S4BIRTHSEX,X1RACE,X1SES_U
10178,2,1,-7,-7,74,5,-0.66,0.16,-0.13,0.1,-0.17,1.83,0.03,0.27,4,5,2,1,2,5,6,3.5,-5,8,0.4554
10179,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,6,3.0,-5,2,-8.0
10180,5,0,0,-7,29,4,1.34,-0.56,-0.3,0.71,-0.56,-0.89,-0.57,-0.33,2,-8,-8,-8,4,4,-8,3.5,-5,6,0.9453
10181,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,1,-8,-8,3,-1.0,-5,-9,-8.0
10182,-8,-8,-8,-8,-6,4,-0.18,1.38,-0.7,-0.33,-0.17,1.4,0.03,2.15,7,-8,-8,-8,0,4,-8,-8.0,-5,8,1.2476
10183,7,0,0,-7,9,5,-0.96,-7.0,-1.33,-7.0,1.34,-7.0,0.0,-0.33,13,4,2,1,2,4,7,3.5,-5,8,0.2413
10184,5,0,0,-7,21,3,-0.66,-0.67,-0.13,-0.33,-0.56,-0.48,0.0,-0.97,7,4,2,1,2,2,7,2.5,-5,8,0.1138
10185,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,-1.0,-5,4,-8.0
10186,6,-7,0,1,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,2,3.0,-5,2,-8.0
10187,-8,-8,-8,-8,9,3,1.71,-1.38,0.9,-0.33,1.62,-0.89,1.16,-1.57,6,3,2,2,3,4,8,3.0,-5,6,0.6029
10189,4,1,0,-7,-9,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,2,2,-8,-8,6,3.5,-5,2,-8.0
10190,-8,-8,-8,-8,-6,4,-0.66,-0.67,1.31,-0.89,0.24,1.22,-1.13,-0.33,13,1,1,1,-8,-8,2,2.5,-5,8,0.1065
10191,9,-7,-9,3,-6,1,-1.31,-0.23,-0.7,-0.33,-2.09,0.68,-1.13,-0.36,11,1,2,2,0,0,7,-1.0,-5,1,-0.3075
10192,1,1,-7,-7,44,2,0.19,-7.0,-0.3,-7.0,-0.17,-7.0,1.76,-0.97,4,2,1,1,0,2,7,4.0,-5,7,0.0908
10193,3,0,0,-7,15,1,-9.0,-0.6,-0.3,-0.89,-0.56,-0.89,0.0,0.27,1,1,2,2,4,4,6,3.5,-5,8,1.0433
10194,2,-1,-7,-7,23,4,0.19,0.16,-0.3,-0.47,0.1,0.25,0.6,0.27,7,5,1,1,2,2,6,3.5,-5,8,0.027
10195,5,0,0,1,4,5,-0.29,-0.23,0.27,-0.89,0.1,1.41,0.6,0.91,11,3,2,1,3,4,8,2.5,-5,6,1.0481
10196,4,0,0,-7,26,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,2,2,-8,-8,7,3.0,-5,-9,-8.0
10197,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,1,-8,-8,6,3.0,-5,2,-8.0
10199,6,-7,0,1,-6,1,0.27,-1.89,-9.0,-0.2,-9.0,-0.58,-0.6,-1.57,4,1,2,2,2,2,7,-8.0,-5,5,0.0892
10200,5,-7,0,-4,-6,2,0.19,-0.56,0.27,-0.47,-0.97,-1.02,0.0,-0.33,11,-8,-8,-8,2,3,-8,-1.0,-5,8,-0.2942
10201,-8,-8,-8,-8,-6,1,0.14,-7.0,1.31,-7.0,0.51,-7.0,-1.13,-0.33,9,1,2,2,-8,-8,2,-1.0,-5,8,-0.3227
10202,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,1,1,-8,-8,7,1.5,-5,-9,-8.0
10203,-8,-8,-8,-8,5,3,-0.18,-0.28,0.27,-0.33,0.1,-1.21,0.03,-1.57,5,3,2,2,4,2,8,3.0,-5,2,-0.0226
10204,6,-7,0,2,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,3,2,2,3,6,2.0,-5,5,-8.0
10205,7,0,0,-7,31,3,-1.73,-2.26,-0.93,1.27,-1.68,-0.89,-1.73,1.52,4,2,2,2,0,2,6,3.5,-5,8,0.4829
10206,-8,-8,-8,-8,13,5,1.69,0.61,0.9,-0.89,1.21,1.83,1.76,1.55,11,4,2,1,-8,-8,6,3.0,-5,8,0.6386
10207,-8,-8,-8,-8,6,3,0.19,-1.45,-0.93,-0.89,1.62,-1.33,0.6,-1.57,7,3,2,2,3,2,5,3.0,-5,1,-0.5383
10208,10,-7,1,-9,-6,1,2.08,-0.24,1.31,0.1,1.62,-0.46,0.6,-0.33,6,1,3,1,-8,-8,1,3.0,-5,8,-0.2574
10209,-8,-8,-8,-8,-6,1,-0.84,2.03,-0.3,1.69,-0.69,0.25,0.03,0.91,3,2,1,1,2,2,7,1.5,-5,5,-0.3938
10210,5,1,-7,-7,28,5,1.69,2.03,0.9,1.69,1.62,1.83,1.76,2.15,3,5,1,1,7,7,7,3.0,-5,5,1.9976
10211,4,-7,0,1,0,4,-7.0,0.16,-7.0,-0.47,-7.0,-0.05,0.6,-0.33,6,3,1,1,5,4,6,3.5,-5,8,1.1116
10212,3,1,-7,-7,-8,5,0.1,-1.89,-0.87,-2.49,1.62,1.83,1.76,0.27,6,5,3,2,7,4,6,-8.0,-5,8,1.9193
10213,2,0,0,-7,7,4,0.55,-1.0,-0.7,0.1,0.1,-0.05,1.16,0.27,4,4,3,3,-8,-8,6,3.5,-5,8,0.898
10214,8,0,0,-7,4,5,0.56,1.38,1.31,1.69,1.34,1.83,1.16,0.91,12,5,2,2,2,2,7,2.0,-5,6,-0.5924
10215,-8,-8,-8,-8,-6,3,-9.0,-9.0,-0.47,-9.0,-1.02,-0.36,-0.6,-1.57,7,-8,-8,-8,-8,-8,-8,-1.0,-5,6,-0.6286
10216,3,0,-7,-7,23,4,0.19,0.16,-0.3,0.1,1.62,0.25,0.6,-0.33,9,5,1,1,4,2,8,3.0,-5,8,0.0312
10217,4,0,0,-7,6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,5,2,7,4.0,-5,5,-8.0
10218,-8,-8,-8,-8,8,4,-0.18,0.16,-0.3,0.1,0.1,0.25,1.19,-0.33,5,3,2,1,0,2,5,3.0,-5,8,-0.1708
10219,3,0,0,-7,-8,2,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.97,6,2,2,2,3,3,2,2.0,-5,8,0.4882
10220,5,0,0,-7,12,5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.73,-0.33,7,5,2,3,0,2,1,2.0,-5,8,-1.1185
10221,7,-1,0,4,0,5,1.69,0.56,1.31,1.27,1.62,-1.02,0.56,-1.57,5,4,1,1,4,2,7,1.5,-5,6,0.2504
10222,-8,-8,-8,-8,-8,1,0.03,1.26,0.9,-0.47,-1.41,-0.49,-1.73,-0.33,3,1,1,1,-8,-8,6,0.5,-5,2,-0.5407
10223,3,0,0,-7,-8,4,-9.0,0.93,0.5,0.84,0.1,-0.17,0.03,2.15,4,4,2,1,4,2,5,3.0,-5,8,0.3641
10224,13,0,0,-7,-8,4,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,-0.33,6,4,1,1,4,4,7,2.0,-5,8,0.6491
10226,4,0,-7,-7,9,5,1.71,0.86,0.27,0.52,0.1,0.25,1.16,-0.33,6,4,1,1,5,3,5,4.0,-5,1,0.9587
10227,1,1,-7,-7,51,5,0.19,-0.56,-0.3,-0.33,-0.17,-0.48,0.6,-0.97,13,4,1,1,4,3,7,3.5,-5,3,0.2994
10228,6,0,0,-7,7,1,0.51,1.71,0.9,1.69,1.23,1.1,0.03,-0.33,3,1,2,2,2,2,4,-8.0,-5,8,-0.5953
10229,5,1,1,-7,67,5,-1.51,0.87,-1.1,-0.76,0.1,1.83,-0.57,0.27,3,4,1,1,4,4,5,4.0,-5,8,1.4829
10230,9,-7,-7,2,-6,3,0.86,-1.83,-0.3,0.1,0.1,-1.63,-1.73,-0.33,13,4,2,2,4,3,6,1.5,-5,5,0.83
10231,4,0,0,-7,24,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,2,2,-8,-8,7,3.0,-5,4,-8.0
10232,4,0,0,-7,11,2,-0.54,0.52,-0.3,-0.89,0.1,0.25,-1.73,-1.57,13,2,2,2,0,2,6,3.0,-5,8,-1.4699
10233,3,0,-7,-7,12,4,-0.66,-7.0,-1.33,-7.0,0.1,-7.0,-0.57,-9.0,11,4,2,2,5,4,6,2.5,-5,8,1.5448
10234,1,0,-7,-7,43,5,0.17,-7.0,-0.7,-7.0,0.55,-7.0,1.19,1.52,4,5,2,1,4,4,7,3.5,-5,3,0.9219
10235,6,0,0,3,2,1,-1.01,0.16,-1.33,-0.33,-0.3,0.25,-0.57,-0.33,7,3,2,2,-8,-8,6,3.5,-5,8,-0.2507
10236,8,0,0,2,6,1,-9.0,-9.0,-0.3,0.1,-0.29,0.25,-9.0,-9.0,-9,-8,-8,-8,2,2,-8,2.0,-5,8,-0.3698
10237,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,3,2,-8,-8,8,1.5,-5,-9,-8.0
10238,-8,-8,-8,-8,18,5,1.04,-0.17,0.9,0.1,0.1,0.25,0.6,0.27,4,5,1,1,3,4,7,4.0,-5,8,0.7173
10239,6,0,0,-7,9,5,1.23,-1.0,-1.17,-1.5,-0.17,-1.2,1.16,-1.57,6,4,3,1,2,2,7,3.0,-5,5,-0.6046
10240,-8,-8,-8,-8,-8,3,-0.29,0.16,0.34,-0.33,0.1,0.25,0.0,-1.57,7,3,3,1,0,2,7,2.5,-5,5,-0.0683
10241,5,0,0,-7,7,4,0.19,0.16,-0.3,0.1,-0.29,-0.17,-0.57,0.91,7,3,2,2,2,5,5,2.5,-5,8,1.0801
10242,-8,-8,-8,-8,-6,2,0.66,-1.05,0.9,0.1,-0.56,-0.48,0.6,-0.33,7,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-0.3864
10246,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-8.0
10247,7,0,0,-7,21,4,-0.29,1.38,0.9,1.69,0.1,1.83,-0.57,-0.33,8,4,2,2,2,2,6,2.5,-5,8,-0.0983
10248,-8,-8,-8,-8,27,5,-9.0,-9.0,-0.76,1.27,-0.83,0.25,1.76,0.27,7,5,1,-9,0,3,7,-1.0,-5,5,-0.9103
10249,5,0,-7,-7,28,5,-0.6,-7.0,-0.3,-7.0,1.62,-7.0,0.6,0.91,10,5,2,1,5,4,8,3.5,-5,6,0.8172
10250,-8,-8,-8,-8,-6,5,0.19,-1.05,0.34,-0.33,0.1,0.25,1.19,1.55,5,5,2,1,-8,-8,8,-8.0,-5,8,0.1849
10251,9,0,0,-7,0,2,1.35,-0.17,1.31,1.69,1.62,-0.17,1.76,-0.33,6,3,1,1,2,3,6,3.0,-5,5,-0.0824
10252,4,0,4,-7,15,5,-0.66,-0.67,-1.9,-1.08,0.95,1.1,0.0,-0.33,13,4,2,2,0,4,6,3.0,-5,6,0.6993
10253,2,0,0,-7,-8,5,0.57,-7.0,1.31,-7.0,1.34,-7.0,1.76,0.91,6,4,3,2,5,4,7,3.0,-5,3,1.3586
10254,7,0,-7,-7,-8,2,0.19,2.03,-0.3,0.1,0.1,0.25,0.6,0.27,3,3,1,1,0,0,4,2.5,-5,5,0.7585
10256,5,0,-7,-7,9,3,1.69,-1.05,0.9,-0.33,0.1,-1.63,0.6,-0.97,4,3,2,1,2,0,5,2.0,-5,3,0.5134
10257,5,0,0,-7,30,4,1.71,-1.38,1.31,-0.94,1.62,-0.16,1.76,-0.33,6,4,1,1,4,3,6,2.5,-5,8,0.4692
10258,5,-7,-7,2,-9,3,-0.48,-0.62,-0.3,0.57,0.1,-1.33,0.0,-0.33,10,5,4,2,0,0,4,3.0,-5,8,0.0908
10259,5,1,0,-7,42,2,-0.11,0.49,0.27,0.66,0.95,1.1,0.6,0.91,7,-8,-8,-8,2,4,-8,3.5,-5,8,-0.0185
10260,6,0,0,-7,56,5,0.86,0.88,0.27,-0.89,0.95,-0.16,1.76,2.15,6,5,1,1,3,4,7,3.5,-5,8,1.0749
10261,-8,-8,-8,-8,-8,3,-7.0,0.16,-7.0,0.57,-7.0,0.25,0.0,0.91,5,1,1,1,2,3,6,2.0,-5,6,-0.137
10263,5,-7,-7,-7,-6,2,-0.29,-7.0,-0.3,-7.0,-0.61,-7.0,0.6,-1.57,13,2,2,1,-8,-8,7,-1.0,-5,5,-1.3059
10264,1,1,-7,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,6,4.0,-5,2,-8.0
10265,1,0,-7,2,-6,3,-0.29,-7.0,-0.7,-7.0,-0.58,-7.0,-0.57,-0.33,4,2,2,2,2,2,3,-1.0,-5,8,-0.1019
10266,4,0,0,-7,0,5,0.92,0.88,0.27,0.71,1.62,0.25,1.16,0.91,8,5,2,2,5,5,6,3.5,-5,8,1.6411
10267,-8,-8,-8,-8,-6,1,-0.86,-7.0,0.34,-7.0,0.1,-7.0,0.6,-0.33,4,1,2,2,-8,-8,5,-1.0,-5,3,-0.2854
10268,3,-1,-7,1,3,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,1,-8,-8,8,-1.0,-5,-9,-8.0
10270,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,-8,-8,2,2.0,-5,3,-8.0
10271,-8,-8,-8,-8,-6,4,-1.49,-1.87,-0.3,-0.47,-1.2,-1.33,-1.73,-0.94,4,-8,-8,-8,7,4,-8,-8.0,-5,8,1.6876
10272,5,0,0,-7,12,5,-0.16,-0.67,1.31,0.23,0.53,-1.33,-0.57,-0.94,11,3,1,1,5,4,6,2.0,-5,8,0.891
10273,8,-1,0,-7,21,1,-7.0,-2.59,-7.0,-3.1,-7.0,-2.91,-1.73,-1.57,2,5,2,2,0,4,5,-8.0,-5,8,1.197
10274,4,0,-7,-7,-8,5,-7.0,0.54,-7.0,-0.52,-7.0,0.25,-0.57,-0.33,11,5,1,1,4,4,7,3.5,-5,8,0.4317
10275,4,0,0,2,16,1,-0.96,-1.12,-0.3,-0.89,-0.17,-0.89,-1.73,-1.57,7,2,2,2,0,3,7,1.5,-5,3,-0.0278
10277,5,1,-7,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,7,3.5,-5,3,-8.0
10278,9,-7,0,1,0,2,-1.79,-1.07,-0.93,-0.89,-0.56,-0.17,-1.13,-0.33,7,3,2,2,-8,-8,4,-8.0,-5,5,-0.6613
10280,5,0,0,-7,37,5,-7.0,1.27,-7.0,0.1,-7.0,0.56,0.6,1.52,3,5,1,1,4,7,7,3.5,-5,6,1.5367
10281,9,-7,-7,2,-6,2,-0.29,-1.05,0.34,0.1,-0.56,-1.63,-0.57,0.91,2,1,3,2,0,2,4,2.5,-5,8,-1.2259
10282,6,-7,0,3,-6,1,0.49,-0.17,1.31,0.1,0.1,0.25,0.6,0.91,1,2,2,2,2,4,6,3.5,-5,8,0.2891
10283,8,1,0,-7,8,5,1.34,0.86,1.31,1.69,1.62,1.1,1.19,0.91,4,5,1,1,2,2,7,-1.0,-5,6,0.2537
10284,5,0,0,-7,-8,5,0.57,0.54,-0.3,1.27,-0.58,0.25,0.6,0.31,6,3,2,2,-8,-8,5,3.0,-5,4,-0.6118
10285,10,-7,0,2,-6,4,1.02,-1.9,1.31,1.27,1.21,1.83,0.6,0.27,13,5,1,1,0,2,6,1.5,-5,7,-0.2978
10286,6,0,0,-7,15,5,1.35,-7.0,-0.13,-7.0,0.51,-7.0,1.16,-0.33,6,5,1,1,4,4,6,4.0,-5,8,1.019
10287,1,0,-7,-7,30,3,-0.94,-2.26,0.5,0.71,0.38,0.69,-1.73,-1.57,9,1,1,1,-8,-8,6,-8.0,-5,5,-0.1352
10288,1,0,0,2,19,4,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-9.0,0.27,12,4,2,2,2,1,7,-1.0,-5,8,-0.8059
10290,2,0,0,-7,-8,5,2.08,0.93,1.31,-0.47,1.62,1.53,1.76,-1.57,6,5,1,1,4,4,7,3.5,-5,3,0.9249
10291,-8,-8,-8,-8,-6,3,0.55,1.31,0.9,1.27,0.1,-1.02,0.6,0.27,2,-8,-8,-8,0,2,-8,-1.0,-5,8,0.5534
10293,2,-7,-7,-4,-6,2,1.72,-9.0,1.31,-9.0,1.62,-9.0,-9.0,-9.0,6,2,3,3,-8,-8,6,-1.0,-5,3,0.2011
10294,5,-7,0,1,-6,5,1.69,0.54,0.9,0.1,1.62,0.69,1.19,0.31,7,5,2,1,0,5,7,1.5,-5,8,0.4184
10297,5,0,0,-7,6,5,0.19,-0.67,-0.93,-0.47,0.1,-1.33,0.03,0.91,1,4,2,2,7,3,7,3.5,-5,8,0.9539
10298,10,-7,0,3,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,7,2.5,-5,-9,-8.0
10299,1,0,-7,-7,-8,4,1.25,-0.24,0.11,1.13,-0.29,-1.33,1.19,-1.57,6,3,2,2,-8,-8,5,3.0,-5,2,-0.4935
10300,-8,-8,-8,-8,-6,2,-2.16,-1.44,-1.33,-1.08,-1.41,-1.02,-1.73,-0.33,1,2,2,2,2,2,2,3.0,-5,8,-0.6724
10301,6,-7,0,2,-6,1,0.49,-0.23,-0.7,-1.32,-0.58,-1.33,-0.57,-0.33,10,2,2,1,-8,-8,6,2.0,-5,8,0.2473
10302,2,0,0,-7,9,2,0.19,0.93,-1.27,-1.5,-1.02,-0.16,-1.73,0.27,1,3,2,3,2,2,6,3.5,-5,3,0.0704
10303,3,0,0,-7,15,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,3,2,-8,-8,7,1.5,-5,2,-8.0
10304,4,1,0,4,0,2,0.12,-0.17,1.31,1.13,0.1,0.25,-0.57,-0.33,10,3,1,1,3,3,7,3.0,-5,5,1.2555
10305,4,0,0,-7,-8,4,-0.18,-1.05,-0.3,-0.89,-0.17,-1.33,-0.57,-0.33,4,5,2,2,2,2,2,0.5,-5,5,-1.1193
10306,-8,-8,-8,-8,-8,1,-0.96,-0.67,-0.93,-0.89,-1.68,-1.63,-1.73,-1.57,7,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-1.3956
10307,6,-7,0,2,-6,2,-1.51,-0.67,-1.56,-0.47,-1.68,-1.33,-0.57,-0.33,7,1,1,2,-8,-8,5,-1.0,-5,8,-0.5677
10308,7,-7,-7,2,-6,2,-0.56,-1.82,0.9,-0.15,0.38,-1.21,-1.73,-0.97,4,3,2,2,-8,-8,3,-1.0,-5,3,-0.4553
10309,5,0,0,-7,10,1,0.51,-7.0,1.31,-7.0,-1.14,-7.0,-1.13,-0.94,12,1,2,2,0,2,7,4.0,-5,3,-0.1282
10310,-8,-8,-8,-8,-8,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.91,-9,-8,-8,-8,-8,-8,-8,3.0,-5,8,-0.3559
10311,1,1,-7,-7,8,5,0.93,-0.23,1.31,-0.33,1.62,1.83,1.76,-0.36,6,5,1,1,0,4,7,1.5,-5,3,0.2852
10312,4,-7,0,1,10,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,3,-8,-8,7,3.5,-5,2,-8.0
10314,1,-7,-7,-7,-6,3,0.85,1.71,-0.3,-1.45,-0.17,0.69,0.0,-1.57,3,2,2,1,2,2,2,-9.0,-5,6,-0.6524
10315,4,0,0,-7,-8,3,0.86,-7.0,-0.3,-7.0,-0.34,-7.0,-0.57,-0.33,11,3,2,2,-8,-8,5,3.0,-5,8,0.4581
10316,4,0,-7,-7,18,5,-0.18,-0.23,0.27,1.13,0.51,0.67,0.6,2.15,4,5,2,2,5,4,6,4.0,-5,8,1.0622
10317,5,0,0,-7,0,5,1.41,-1.77,-9.0,-0.47,1.21,-0.59,1.16,-1.57,6,2,2,2,-8,-8,6,2.0,-5,3,0.6738
10318,-8,-8,-8,-8,4,4,-2.11,-2.59,-3.51,-1.27,1.62,1.1,0.0,-1.57,7,3,2,2,3,2,7,3.0,-5,8,-0.1834
10320,1,1,-9,-7,55,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,7,4.0,-5,2,-8.0
10321,7,0,0,-4,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,1,-8,-8,3,2.0,-5,4,-8.0
10322,5,0,0,-7,15,4,0.57,0.93,0.27,0.28,-0.58,-0.59,0.6,-0.33,6,4,1,1,4,5,7,3.0,-5,8,1.358
10323,4,0,0,-7,10,1,-0.29,-1.05,-0.3,-0.33,0.1,-1.33,-1.73,-1.57,5,2,2,2,2,4,6,2.5,-5,8,-0.3254
10324,11,0,0,-7,9,3,0.55,0.16,-1.33,-0.33,-0.29,0.25,0.6,0.31,5,4,4,2,4,3,7,2.0,-5,8,0.6776
10325,-8,-8,-8,-8,84,5,1.69,0.16,1.31,0.1,1.62,-0.48,1.76,0.27,2,5,2,1,2,2,6,4.0,-5,5,-0.3337
10326,5,1,-7,-7,36,5,-0.18,-1.82,0.67,-1.08,1.62,1.12,0.03,0.27,1,5,1,1,7,7,7,4.0,-5,2,2.2242
10327,3,-7,0,-4,-6,1,0.49,0.93,-0.3,-0.47,0.1,0.25,-1.73,-0.33,11,1,3,3,-8,-8,8,3.0,-5,5,-0.7858
10328,3,-7,0,1,-6,1,-2.11,-1.38,-3.51,-3.1,0.12,-1.33,-1.73,-1.57,1,1,3,2,7,7,2,-1.0,-5,8,2.9416
10329,-8,-8,-8,-8,-6,4,-1.38,-7.0,-0.13,-7.0,-0.58,-7.0,-1.13,0.91,9,3,3,1,-8,-8,5,2.5,-5,8,0.3309
10330,-8,-8,-8,-8,-8,2,1.34,1.32,1.31,1.69,0.1,1.53,-1.16,2.15,3,3,2,2,3,2,2,3.0,-5,8,-0.3767
10331,3,0,-7,-7,5,4,0.49,-0.61,0.9,0.1,-0.17,-0.9,0.6,-0.33,9,4,1,1,4,2,5,3.5,-5,8,0.2296
10332,-8,-8,-8,-8,0,4,-0.66,-0.23,-0.3,-0.89,1.62,-0.05,0.0,-0.33,7,5,2,2,2,4,6,2.0,-5,8,0.7231
10333,3,-7,0,1,-6,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.53,-1.57,7,-8,-8,-8,0,1,-8,-1.0,-5,3,-1.63
10334,1,0,-7,-7,16,3,0.14,0.15,-1.17,1.69,-0.34,1.42,-0.57,0.91,1,3,1,1,2,5,7,3.5,-5,5,0.3946
10335,7,0,0,-7,19,5,2.08,0.54,-0.13,0.84,0.55,-1.33,0.6,-0.94,6,5,1,1,-8,-8,7,3.0,-5,5,-0.3658
10336,4,-1,0,-7,19,4,-0.66,-1.84,0.5,-0.33,0.1,-0.89,-0.57,-0.33,7,4,2,2,0,3,7,2.0,-5,8,-0.0278
10338,-8,-8,-8,-8,0,5,-0.16,0.93,-1.33,0.71,-0.61,0.25,0.03,0.91,9,5,2,1,2,3,7,-8.0,-5,8,0.0487
10339,1,0,-7,-7,14,3,0.19,0.93,-0.47,-0.15,0.1,-0.18,-1.73,-1.57,10,3,2,2,0,4,5,2.0,-5,5,-0.4478
10340,2,1,-7,-7,3,4,-0.18,2.03,0.27,0.71,-0.56,1.0,-0.57,0.91,3,4,2,2,-8,-8,8,2.5,-5,8,0.3964
10341,6,-7,0,2,-6,4,0.59,-2.22,-0.3,-1.03,1.62,-1.33,1.19,-1.57,2,1,1,1,2,1,7,0.25,-5,5,-1.2769
10342,7,0,0,3,3,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-1.57,7,1,2,1,4,3,7,1.5,-5,3,0.7438
10343,11,-7,0,1,0,4,2.08,0.54,1.31,0.1,0.51,-0.61,0.6,-0.33,6,-8,-8,-8,-8,-8,-8,3.0,-5,5,-0.8808
10344,8,0,0,1,0,4,-9.0,-1.4,0.9,-0.89,-0.17,-0.48,-0.57,-0.33,5,4,3,2,2,2,6,2.0,-5,8,0.11
10345,-8,-8,-8,-8,-8,5,-7.0,-9.0,-7.0,0.1,-7.0,-1.02,0.0,-0.33,-9,-8,-8,-8,7,7,-8,-8.0,-5,2,1.4866
10346,5,-7,0,2,-9,3,1.6,0.86,0.9,0.28,-0.17,0.69,0.6,0.27,6,4,3,2,0,0,6,1.5,-5,7,0.2358
10347,4,-7,0,3,-9,3,-0.66,-1.0,-1.27,-0.94,-0.56,-0.48,-0.57,-0.33,7,5,1,1,1,3,7,-8.0,-5,5,-0.3063
10348,5,1,0,-7,-8,3,-0.66,-0.28,0.9,-0.33,-0.61,-0.9,-0.57,-0.33,4,4,1,1,4,3,7,3.5,-5,5,1.1689
10349,-8,-8,-8,-8,-6,1,-0.16,-1.05,-9.0,0.1,-1.05,-0.61,0.6,0.91,9,-8,-8,-8,1,1,-8,-8.0,-5,5,-1.0038
10350,6,-7,-7,2,-6,4,-0.27,-0.67,-0.7,0.1,-1.41,-0.89,-9.0,-0.33,6,3,1,1,2,4,2,2.5,-5,8,-0.6349
10351,3,-7,-7,4,-6,1,-9.0,-1.14,-9.0,-1.27,0.51,0.25,-1.73,-9.0,4,-8,-8,-8,0,0,-8,-1.0,-5,8,0.0621
10352,-8,-8,-8,-8,16,3,-1.68,-0.28,-1.74,-0.33,0.1,-1.21,-1.16,-1.57,4,4,3,2,-8,-8,6,2.5,-5,8,0.1063
10353,1,-7,-7,-7,0,2,0.19,1.59,-0.3,0.23,0.1,-0.17,0.03,0.31,3,5,2,2,0,2,5,2.0,-5,8,-1.2243
10354,7,-7,-7,2,-6,2,-0.18,1.38,-0.3,-0.47,0.1,-0.05,1.16,-0.36,7,4,2,2,2,3,5,3.5,-5,8,-0.3899
10355,4,1,-7,-7,74,5,-7.0,0.16,-7.0,-1.08,-7.0,0.25,0.6,0.91,5,5,2,1,7,5,6,3.5,-5,6,2.4019
10356,6,-7,0,3,-6,3,-1.38,-0.67,0.34,-0.94,-1.41,-1.33,-1.73,-0.33,2,2,2,2,2,2,6,2.5,-5,8,-0.048
10357,4,0,-7,-7,17,1,-0.16,0.54,-1.33,0.71,-1.41,-0.59,-0.53,0.91,7,1,2,2,3,3,6,2.0,-5,8,0.277
10359,3,1,0,-7,46,5,-0.54,0.16,-0.3,0.1,0.1,1.83,0.6,0.91,5,5,2,1,-8,-8,6,-1.0,-5,2,-0.3636
